"Porky Pizzles LIVE again. (copy 09)","Private Sale - Please try again.","Lifescript 2","Dec 10, 2013 02:43 pm",Tuesday,205,205,0,0,0,0,0,83,40.49%,150,25,12.20%,41,2,1,0,0,2023d48372,"39,217.24%",$0.07,$28.85,26,5,7.1923076923077,0.00%,03:05,3.85%,$0.00,1,3.85%,$1.11,$28.85
"Porky Pizzles LIVE again. (copy 08)","Private Sale - Please try again","Pet Deals 2","Dec 10, 2013 02:40 pm",Tuesday,44,44,0,0,0,0,0,26,59.09%,54,11,25.00%,13,1,1,0,0,e205318deb,"281,453.33%",$0.02,$44.44,10,2,27,0.00%,09:37,10.00%,$0.00,1,10.00%,$4.44,$44.44
"Porky Pizzles LIVE again. (copy 07)","Private Sale - Please try again.","Product Testers","Dec 10, 2013 02:40 pm",Tuesday,136,136,0,0,0,0,0,78,57.35%,145,39,28.68%,48,0,0,0,0,b783b6a493,"93,824.61%",$0.05,$45.79,49,5,18.755102040816,0.00%,05:44,6.12%,$0.00,2,4.08%,$0.93,$22.90
"Porky Pizzles LIVE again. (copy 06)","Private Sale - Pizzle Twists for $0.01 - Event LIVE now.","Product Testers","Dec 10, 2013 01:11 pm",Tuesday,28689,28657,19,13,32,0,0,2909,10.15%,4156,333,1.16%,420,99,29,0,0,69f22c227f,"4,339.74%",$10.30,$446.78,406,162,9.4852216748768,2.71%,04:21,3.69%,$0.00,11,2.71%,$1.10,$40.62
"Porky Pizzles LIVE again. (copy 05)","Private Sale - Pizzle Twists for $0.01 - Event LIVE now.","Pet Deals 2","Dec 10, 2013 01:09 pm",Tuesday,6022,5987,28,7,35,0,0,1083,18.09%,1577,111,1.85%,128,56,7,0,0,9faebe2c2d,"1,478.02%",$2.16,$31.94,122,72,6.8196721311475,0.82%,03:05,1.64%,$0.00,1,0.82%,$0.26,$31.94
"Porky Pizzles LIVE again. (copy 03)","Private Sale - Pizzle Twists for $0.01 - Event LIVE now.","Facebook Sponsored","Dec 10, 2013 01:08 pm",Tuesday,2806,2786,18,2,20,0,0,452,16.22%,653,68,2.44%,85,20,6,0,0,1b7f8ab4f8,"21,701.44%",$1.01,$218.52,81,17,13.098765432099,0.00%,06:21,8.64%,$0.00,7,8.64%,$2.70,$31.22
"Porky Pizzles LIVE again. (copy 04)","Private Sale - Pizzle Twists for $0.01 - Event LIVE now.","Lifescript 2","Dec 10, 2013 01:08 pm",Tuesday,97502,97302,142,58,200,2,1,8007,8.23%,11411,612,0.63%,731,368,129,0,0,26c64a446b,"1,326.48%",$34.99,$464.12,673,455,8.2421991084695,0.59%,04:21,1.93%,$0.00,13,1.93%,$0.69,$35.70
"Porky Pizzles LIVE again. (copy 02)","Pizzle Twists - $0.01 - Available now.  Details inside.","PetFlow Recurring Customers","Dec 10, 2013 12:59 pm",Tuesday,43368,43349,13,6,19,3,3,6687,15.43%,9105,559,1.29%,732,35,9,0,0,403494f4c5,"19,168.81%",$15.56,"$2,983.18",797,171,15.455457967378,0.88%,05:49,7.15%,$0.00,44,5.52%,$3.74,$67.80
"Porky Pizzles LIVE again.","Private Sale Invitation: 99% off Deal LIVE at 7AM",PetFlow,"Dec 10, 2013 07:42 am",Tuesday,261660,261480,123,57,180,4,4,24605,9.41%,32808,2046,0.78%,2515,241,50,0,0,cffc3294a7,"8,997.42%",$93.90,"$8,448.32",2553,755,11.781041911477,1.18%,05:04,7.44%,$0.00,160,6.27%,$3.31,$52.80
"Deals Galore (copy 01)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.","Facebook Sponsored","Dec 09, 2013 06:11 pm",Monday,2703,2676,15,12,27,0,0,441,16.48%,635,49,1.83%,65,18,11,0,0,b3c2740562,"23,027.37%",$0.97,$223.36,56,20,13.464285714286,1.79%,06:51,10.71%,$0.00,5,8.93%,$3.99,$44.67
"Canidae SALE (copy 02)","CANIDAE Sale - Ends in 24 hours.","Brand Lists","Dec 09, 2013 05:00 pm",Monday,13051,13001,37,13,50,0,0,2147,16.51%,2930,152,1.17%,199,61,10,0,0,2083a07166,"46,009.57%",$4.68,"$2,154.80",206,67,17.985436893204,0.49%,06:010,13.59%,$0.00,25,12.14%,$10.46,$86.19
"California Natural Coupon Expiration","California Natural up to $20 off expires! Please hurry.","Brand Lists","Dec 09, 2013 04:00 pm",Monday,2264,2238,25,1,26,0,0,297,13.27%,385,5,0.22%,5,6,0,0,0,13891e5385,"7,383.93%",$0.81,$59.99,6,2,22,0.00%,05:09,16.67%,$0.00,1,16.67%,$10.00,$59.99
"Blue Buffalo Cyber Monday (copy 01)","Blue Buffalo $20 off deal ending.","Brand Lists","Dec 09, 2013 04:00 pm",Monday,20414,20397,9,8,17,5,8,3769,18.48%,5241,341,1.67%,427,73,11,0,0,c7d13bc692,"83,146.39%",$7.33,"$6,090.97",437,172,20.853546910755,1.14%,05:58,17.16%,$0.00,66,15.10%,$13.94,$92.29
"Deals Galore (copy 01)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.","Pet Deals 2","Dec 09, 2013 10:00 am",Monday,5818,5756,24,38,62,4,8,1153,20.03%,1503,80,1.39%,99,73,15,0,0,626374c04b,"13,159.79%",$2.09,$274.75,94,56,10.574468085106,2.13%,04:09,4.26%,$0.00,4,4.26%,$2.92,$68.69
"Deals Galore (copy 10)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.","Lifescript 2","Dec 09, 2013 09:00 am",Monday,98143,97865,181,97,278,10,2,8250,8.43%,11769,328,0.34%,459,392,173,0,0,726ae4682f,733.98%,$35.22,$258.50,358,234,10.058659217877,1.68%,04:22,1.68%,$0.00,5,1.40%,$0.72,$51.70
"Deals Galore (copy 01)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.",LifeScript,"Dec 09, 2013 09:00 am",Monday,65678,65648,21,9,30,0,0,3487,5.31%,4587,79,0.12%,96,57,28,0,0,aaf930fcd5,411.18%,$23.57,$96.91,97,35,12.329896907216,2.06%,05:58,2.06%,$0.00,2,2.06%,$1.00,$48.46
"Deals Galore (copy 09)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.",PetFlow,"Dec 08, 2013 06:00 pm",Sunday,273324,273124,98,102,200,16,10,26368,9.65%,34849,1626,0.60%,2113,250,62,0,0,be65185ceb,"15,349.59%",$98.08,"$15,055.30",2134,602,15.705716963449,2.39%,05:26,9.75%,$0.00,189,8.86%,$7.05,$79.66
"Deals Galore (copy 01)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.","PetFlow Recurring Customers","Dec 08, 2013 06:00 pm",Sunday,22364,22357,6,1,7,6,3,3010,13.46%,4203,288,1.29%,408,41,2,0,0,68ab054b00,"51,760.93%",$8.03,"$4,154.00",419,92,18.622911694511,1.67%,05:59,13.37%,$0.00,49,11.69%,$9.91,$84.78
"Deals Galore (copy 01)","These massive deals end in 24 hours.  This is your last chance.  Please order ASAP.","Product Testers","Dec 08, 2013 05:00 pm",Sunday,28794,28746,35,13,48,3,0,2800,9.74%,3858,170,0.59%,217,84,29,0,0,8b1a100112,"8,597.40%",$10.33,$888.35,211,72,10.715639810427,2.84%,04:39,5.69%,$0.00,12,5.69%,$4.21,$74.03
"$4.17 Credit","You have $4.17 in credit in your account.  Please use it today.","Facebook Sponsored","Dec 06, 2013 03:30 pm",Friday,1496,1466,10,20,30,1,0,472,32.20%,808,155,10.57%,190,21,5,0,0,4086b67644,"27,522.06%",$0.54,$147.75,191,49,9.6335078534031,10.99%,03:57,3.14%,$0.00,6,3.14%,$0.77,$24.63
"Dirty Dog Matts (copy 02)","This is our top selling item on Facebook last month!","Lifescript 2","Dec 06, 2013 09:20 am",Friday,93130,92854,191,85,276,1,3,9057,9.75%,14714,1402,1.51%,1758,503,195,0,0,c751aaf4c9,0.00%,$33.42,$0.00,38,30,5.1842105263158,0.00%,01:06,0.00%,$0.00,0,0.00%,$0.00,$0.00
"Dirty Dog Matts (copy 03)","This is our top selling item on Facebook last month!",LifeScript,"Dec 06, 2013 09:20 am",Friday,65798,65758,15,25,40,0,0,4210,6.40%,5779,381,0.58%,481,64,36,0,0,80991d95d1,0.00%,$23.61,$0.00,13,10,8.0769230769231,7.69%,00:42,0.00%,$0.00,0,0.00%,$0.00,$0.00
"Dirty Dog Matts (copy 01)","This is our top selling item on Facebook last month!","PetFlow Recurring Customers","Dec 06, 2013 09:19 am",Friday,50372,50355,14,3,17,0,0,8413,16.71%,12624,1760,3.50%,2460,57,5,0,0,da68f63322,"1,802.11%",$18.08,$325.75,101,14,18.930693069307,1.98%,06:19,6.93%,$0.00,6,5.94%,$3.23,$54.29
"Dirty Dog Matts","This is our top selling item on Facebook last month!",PetFlow,"Dec 06, 2013 09:00 am",Friday,276953,276805,87,61,148,2,0,26215,9.47%,37467,4461,1.61%,5941,262,50,0,0,747bc7de1d,368.77%,$99.39,$366.50,132,41,14.840909090909,0.00%,04:47,6.06%,$0.00,6,4.55%,$2.78,$61.08
"Heartland Premium ON SALE (copy 01)","Huge sale on US Made Bully Sticks (They're back in stock!)","Pet Deals 2","Dec 05, 2013 12:26 pm",Thursday,3735,3681,12,42,54,2,2,749,20.35%,1021,26,0.71%,29,47,10,0,0,3580e5f2ee,"6,360.46%",$1.34,$85.25,29,20,9.7586206896552,10.34%,05:19,10.34%,$0.00,2,6.90%,$2.94,$42.63
"Heartland Premium ON SALE (copy 10)","Huge sale on US Made Bully Sticks (They're back in stock!)","Lifescript 2","Dec 05, 2013 12:25 pm",Thursday,88898,88540,207,151,358,5,4,8248,9.32%,11677,217,0.25%,276,497,209,0,0,84eaedfd3b,"2,181.17%",$31.90,$695.82,233,164,9.3218884120172,2.58%,04:31,5.15%,$0.00,11,4.72%,$2.99,$63.26
"Heartland Premium ON SALE (copy 09)","Huge sale on US Made Bully Sticks (They're back in stock!)",PetFlow,"Dec 05, 2013 11:08 am",Thursday,255812,255719,78,15,93,3,1,21733,8.50%,28305,1097,0.43%,1383,222,39,0,0,96a53874ee,"11,582.53%",$91.80,"$10,632.60",1417,465,13.318278052223,1.13%,05:42,13.90%,$0.00,182,12.84%,$7.50,$58.42
"Spoiled Rotten Savings","You've been selected for up to 50% on Spoiled Rotten!","PetFlow Recurring Customers","Dec 05, 2013 08:00 am",Thursday,47461,47440,16,5,21,0,0,7736,16.31%,10367,597,1.26%,730,40,10,0,0,15e9875b9b,0.00%,$17.03,$0.00,762,552,2.0472440944882,66.27%,01:57,0.00%,$0.00,0,0.00%,$0.00,$0.00
"Save $10 on your first $40+ order.","Here's a coupon code to save $10.",PetFlow,"Dec 04, 2013 07:00 pm",Wednesday,272232,272071,76,85,161,21,15,32499,11.95%,46462,1536,0.56%,1919,227,69,0,0,d4814858e2,"11,990.06%",$97.69,"$11,713.20",2038,578,17.001472031403,0.98%,06:00,10.06%,$0.00,178,8.73%,$5.75,$65.80
"Blue Buffalo Cat Sale (copy 01)","For Cat Lovers Only: Blue Buffalo Treats for $0.01 (Live at 4PM!)","PetFlow Recurring Customers","Dec 04, 2013 04:40 pm",Wednesday,7066,7061,4,1,5,1,0,1291,18.28%,1869,187,2.65%,210,10,1,0,0,5244205c00,"15,996.71%",$2.54,$405.62,265,78,12.909433962264,0.75%,04:12,4.91%,$0.00,7,2.64%,$1.53,$57.95
"Blue Buffalo Cat Sale","For Cat Lovers Only: Blue Buffalo Treats for $0.01 (Live at 3PM!)",PetFlow,"Dec 04, 2013 03:09 pm",Wednesday,16380,16377,2,1,3,0,0,1977,12.07%,2659,276,1.69%,302,12,2,0,0,c0179265ea,"8,460.54%",$5.88,$497.31,375,157,10.056,5.07%,03:11,4.80%,$0.00,10,2.67%,$1.33,$49.73
"Porky Pizzle Blowout (copy 01)","Private Sale Invitation: 99% off Deal LIVE NOW.","Lifescript 2","Dec 03, 2013 03:21 pm",Tuesday,77930,77647,174,109,283,0,0,8664,11.16%,12600,821,1.06%,957,562,215,1,0,16415095ec,"2,454.72%",$27.97,$686.47,1073,659,6.9338303821062,4.01%,04:05,1.58%,$0.00,16,1.49%,$0.64,$42.90
"Deals Galore","Up to $30 off Cyber Savings on BLUE, Wellness, Natural Balance & more are still going.",PetFlow,"Dec 03, 2013 08:13 am",Tuesday,272345,272251,76,18,94,12,12,18823,6.91%,24179,962,0.35%,1260,228,54,0,0,9fca2cd5f9,"12,021.92%",$97.73,"$11,749.20",1280,405,15.15546875,1.72%,05:21,10.78%,$0.00,136,10.63%,$9.18,$86.39
"Free Shipping (copy 01)","Last deal of Cyber Monday.. We've saved the best for last!","PetFlow Recurring Customers","Dec 02, 2013 09:52 pm",Monday,50376,50356,17,3,20,2,0,9577,19.02%,13029,905,1.80%,1038,73,13,0,0,4a95557aa0,"29,958.93%",$18.08,"$5,415.83",1314,299,13.29604261796,0.53%,05:40,10.05%,$0.00,114,8.68%,$4.12,$47.51
"Free Shipping","Last deal of Cyber Monday.. We've saved the best for last!",PetFlow,"Dec 02, 2013 09:06 pm",Monday,275652,275566,70,16,86,0,0,29390,10.67%,40061,2746,1.00%,3170,268,46,0,0,6d1af1f56c,"15,298.40%",$98.92,"$15,132.90",3404,984,12.23384253819,1.56%,06:14,10.99%,$0.00,331,9.72%,$4.45,$45.72
"Spoiled Rotten","➜ Up to 50% off on gifts for your pet! Don't miss this.",PetFlow,"Dec 02, 2013 04:41 pm",Monday,275936,275821,93,22,115,0,0,25364,9.20%,32784,1243,0.45%,1505,283,52,0,0,4e836925ad,0.00%,$99.02,$0.00,1490,1188,1.5348993288591,78.93%,01:24,0.00%,$0.00,0,0.00%,$0.00,$0.00
"Deals Galore (copy 08)","One Day Cyber Monday Sale - Up to $30 off, must see.","Past Customers","Dec 02, 2013 04:27 pm",Monday,153959,138710,3197,12052,15249,10,3,27835,20.07%,39099,2387,1.72%,3140,3276,997,0,0,6364bd9c00,"46,700.32%",$55.25,"$25,801.20",3157,1669,14.075704783022,1.52%,05:22,10.55%,$0.00,314,9.95%,$8.17,$82.17
"Pizzle Bully Stick Customers. (copy 01)","$0.01 Porky Pizzles are back in stock again!","Special Products Customers","Dec 02, 2013 04:18 pm",Monday,32908,32875,28,5,33,0,0,5337,16.23%,7434,634,1.93%,744,64,14,0,0,06af986153,"44,483.27%",$11.81,"$5,253.07",857,172,15.086347724621,0.35%,07:04,14.70%,$0.00,115,13.42%,$6.13,$45.68
"Doorbusters Cyber Monday (copy 01)","New Doorbusters live at 2PM - 81% off and more!","PetFlow Recurring Customers","Dec 02, 2013 02:00 pm",Monday,50470,50440,22,8,30,0,0,8369,16.59%,11958,1104,2.19%,1226,67,9,0,0,420de26d6b,"28,977.85%",$18.11,"$5,248.25",1543,291,10.700583279326,0.78%,04:25,6.55%,$0.00,83,5.38%,$3.40,$63.23
"Doorbusters Cyber Monday","New Doorbusters live at 1PM - Save up to 99%",PetFlow,"Dec 02, 2013 01:33 pm",Monday,265880,265760,109,11,120,1,0,21967,8.27%,30631,2920,1.10%,3186,227,45,0,0,49aae033f8,"6,084.77%",$95.41,"$5,805.57",3517,1018,7.2291725902758,1.25%,03:06,3.44%,$0.00,105,2.99%,$1.65,$55.29
"Canidae SALE","Massive CANIDAE Cyber Monday Sale - Inside!","Brand Lists","Dec 02, 2013 01:13 pm",Monday,13288,13116,39,133,172,0,0,2304,17.57%,3218,187,1.43%,244,65,17,0,0,c6f8702cdd,"65,045.01%",$4.77,"$3,101.62",241,88,15.240663900415,0.41%,05:32,16.18%,$0.00,37,15.35%,$12.87,$83.83
"Natural Balance Cyber Monday Email","Reminder: Natural Balance Cyber Monday Deal! Don't miss this.",PetFlow,"Dec 02, 2013 12:08 pm",Monday,6376,6372,3,1,4,0,0,902,14.16%,1279,78,1.22%,95,5,0,0,0,d886585b07,"79,430.05%",$2.29,"$1,817.39",93,28,13.494623655914,1.08%,04:47,23.66%,$0.00,21,22.58%,$19.54,$86.54
"Innova Cyber Monday","Huge Cyber Monday Sale on California Natural! See inside.","Brand Lists","Dec 02, 2013 12:04 pm",Monday,2287,2253,28,6,34,0,0,312,13.85%,403,8,0.36%,10,10,3,0,0,1328722960,"5,841.40%",$0.82,$47.94,7,3,13.571428571429,0.00%,03:21,14.29%,$0.00,1,14.29%,$6.85,$47.94
"Blue Buffalo Cyber Monday","Reminder: Huge Blue Buffalo Sale TODAY on Cyber Monday","Brand Lists","Dec 02, 2013 11:53 am",Monday,20530,20506,18,6,24,3,2,3461,16.88%,4912,313,1.53%,377,72,6,0,0,5de10bde07,"110,071.43%",$7.37,"$8,109.21",363,143,18.702479338843,0.83%,06:33,22.31%,$0.00,80,22.04%,$22.34,$101.37
"Porky Pizzle Blowout","Private Sale Invitation: 99% off Deal LIVE at 10AM",PetFlow,"Dec 02, 2013 10:31 am",Monday,276376,276196,135,45,180,1,1,28033,10.15%,37632,2460,0.89%,2939,244,38,0,0,a8fa88e9f7,"9,147.14%",$99.18,"$9,071.95",3001,915,8.7537487504165,0.80%,04:36,5.90%,$0.00,151,5.03%,$3.02,$60.08
"Deals Galore (copy 04)","IMPORTANT:  Cyber Monday Deals LIVE now!  Don't miss this.","Product Testers","Dec 02, 2013 09:00 am",Monday,28867,28800,53,14,67,2,2,2774,9.63%,3762,148,0.51%,193,84,30,0,0,78555a8b48,"10,125.62%",$10.36,"$1,048.91",208,62,11.057692307692,1.44%,05:03,6.73%,$0.00,14,6.73%,$5.04,$74.92
"Pizzle Bully Stick Customers.","Private Sale Invitation: 99% off today only.","Special Products Customers","Dec 02, 2013 08:08 am",Monday,32972,32934,31,7,38,2,3,6840,20.77%,10080,1217,3.70%,1457,57,24,0,0,24706bbcab,"71,505.57%",$11.83,"$8,460.58",1599,386,10.71669793621,0.94%,05:37,10.69%,$0.00,156,9.76%,$5.29,$54.23
"Private Deal Recur","You've been selected for a private 99% off sale.","PetFlow Recurring Customers","Dec 02, 2013 08:02 am",Monday,43182,43153,24,5,29,0,0,10801,25.03%,15133,1328,3.08%,1583,40,4,0,0,8c752bc31d,"50,559.52%",$15.50,"$7,834.67",1979,413,11.611419909045,1.41%,05:24,8.44%,$0.00,145,7.33%,$3.96,$54.03
"Deals Galore (copy 03)","IMPORTANT:  Cyber Monday Deals LIVE now!  Don't miss this.",LifeScript,"Dec 02, 2013 08:00 am",Monday,65919,65869,37,13,50,0,0,3823,5.80%,4976,92,0.14%,107,54,24,0,0,a408c22b85,98.96%,$23.66,$23.41,96,48,9.6666666666667,3.13%,05:00,1.04%,$0.00,1,1.04%,$0.24,$23.41
"Deals Galore (copy 06)","Cyber Monday Blowout!  New Deals live at 7:30AM!",PetFlow,"Dec 02, 2013 07:31 am",Monday,274531,274432,80,19,99,14,16,20810,7.58%,27879,1419,0.52%,1911,144,42,0,0,72cf4533a3,"19,176.70%",$98.52,"$18,892.10",1745,556,14.510601719198,0.86%,06:20,13.12%,$0.00,231,13.24%,$10.83,$81.78
"Deals Galore (copy 05)","IMPORTANT:  Cyber Monday Deals LIVE now!  Don't miss this.","National Recall Notification","Dec 02, 2013 07:00 am",Monday,18091,17992,31,68,99,1,0,1934,10.75%,2647,108,0.60%,129,29,31,0,0,93c6743c30,"7,238.62%",$6.49,$469.93,148,50,11.047297297297,12.84%,04:23,6.08%,$0.00,8,5.41%,$3.18,$58.74
"TOW Cyber Monday","Big Taste of the Wild Cyber Monday SALE!  See inside.","Brand Lists","Dec 02, 2013 07:00 am",Monday,8899,8877,12,10,22,0,0,1710,19.26%,2520,197,2.22%,236,63,11,0,0,67d2a9c1a3,"104,975.82%",$3.19,"$3,352.32",256,85,11.71484375,1.17%,04:33,11.72%,$0.00,31,12.11%,$13.10,$108.14
"Deals Galore (copy 02)","IMPORTANT:  Cyber Monday Deals LIVE now!  Don't miss this.","Lifescript 2","Dec 02, 2013 07:00 am",Monday,69596,69219,176,201,377,10,3,5231,7.56%,7308,202,0.29%,254,277,157,0,0,f92d0aeead,"1,779.93%",$24.97,$444.53,197,138,9.7106598984772,1.52%,05:05,3.05%,$0.00,6,3.05%,$2.26,$74.09
"Deals Galore (copy 01)","IMPORTANT:  Massive Cyber Monday Sale - See inside!",PetFlow,"Dec 02, 2013 01:01 am",Monday,275543,275432,66,45,111,12,7,26266,9.54%,34743,1780,0.65%,2321,150,33,0,0,9d5a058f91,"17,058.51%",$98.88,"$16,867.30",2261,669,12.263157894737,2.39%,05:33,9.33%,$0.00,201,8.89%,$7.46,$83.92
"Wellness Sale Cyber Monday (copy 02)","IMPORTANT!  EVO Cyber Monday Sale LIVE NOW.","Brand Lists","Dec 01, 2013 09:00 pm",Sunday,5330,5287,40,3,43,0,0,1008,19.07%,1425,78,1.48%,93,18,1,0,0,a35c505e4d,"76,477.01%",$1.91,"$1,462.76",103,31,14.834951456311,0.97%,06:32,15.53%,$0.00,16,15.53%,$14.20,$91.42
"Free Shipping Black Friday (copy 07)","Free Shipping through Cyber Monday.  See inside!","PetFlow Recurring Customers","Dec 01, 2013 05:29 pm",Sunday,50393,50365,21,7,28,0,0,8055,15.99%,11340,758,1.51%,906,46,7,0,0,cf879ebaf1,"31,312.11%",$18.08,"$5,662.36",1084,229,13.912361623616,1.29%,06:01,11.16%,$0.00,109,10.06%,$5.22,$51.95
"Wellness Sale Cyber Monday","IMPORTANT!  Wellness Cyber Monday Sale!  Must see.","Brand Lists","Dec 01, 2013 11:12 am",Sunday,13738,13698,34,6,40,0,0,2794,20.40%,4354,374,2.73%,523,68,9,0,0,96c24a159a,"104,559.84%",$4.93,"$5,154.70",499,158,12.422845691383,0.80%,04:27,13.03%,$0.00,62,12.42%,$10.33,$83.14
"$5 off $30 Weekend Doorbuster Sale (copy 05)","Black Friday Continues!  Here's $5 to spend on an order!","Pet Deals","Nov 30, 2013 02:28 pm",Saturday,17666,17653,11,2,13,0,0,1362,7.72%,1815,92,0.52%,111,24,7,0,0,09d8bcde6e,873.73%,$6.34,$55.39,109,61,7.5779816513761,0.92%,03:36,0.92%,$0.00,1,0.92%,$0.51,$55.39
"$5 off $30 Weekend Doorbuster Sale (copy 04)","Black Friday Continues!  Here's $5 to spend on an order!",LifeScript,"Nov 30, 2013 02:27 pm",Saturday,66004,65974,21,9,30,0,0,4345,6.59%,5911,235,0.36%,269,48,20,0,0,1fe4e6bde4,854.40%,$23.69,$202.37,260,131,9.3807692307692,0.77%,04:15,1.92%,$0.00,5,1.92%,$0.78,$40.47
"$5 off $30 Weekend Doorbuster Sale (copy 03)","Black Friday Continues!  Here's $5 to spend on an order!","Lifescript 2","Nov 30, 2013 02:27 pm",Saturday,59174,58894,216,64,280,1,2,6316,10.72%,9255,544,0.92%,634,365,151,0,0,9dc8f9e2bf,"1,742.15%",$21.23,$369.94,600,418,7.4466666666667,1.67%,03:53,1.17%,$0.00,7,1.17%,$0.62,$52.85
"$5 off $30 Weekend Doorbuster Sale","Weekend sale starts 9AM! This weekend only.",PetFlow,"Nov 30, 2013 09:00 am",Saturday,275610,275511,81,18,99,1,1,25299,9.18%,34667,2062,0.75%,2422,231,38,0,0,b4ff04c5dc,"11,703.78%",$98.90,"$11,575.40",2611,699,11.254691689008,1.72%,05:12,8.27%,$0.00,185,7.09%,$4.43,$62.57
"$5 off $30 Weekend Doorbuster Sale (copy 01)","Weekend sale starts 8AM! This weekend only.","PetFlow Recurring Customers","Nov 30, 2013 08:00 am",Saturday,50477,50453,22,2,24,0,0,8045,15.95%,11496,918,1.82%,1117,61,14,0,0,0950c4070b,"49,893.19%",$18.11,"$9,037.53",1378,268,14.44412191582,1.09%,06:05,10.45%,$0.00,121,8.78%,$6.56,$74.69
"Blue Buffalo PRE Cyber Monday SALE Product Testers (copy 01)","Black Friday SALE on Blue Buffalo!  See details inside","Brand Lists","Nov 30, 2013 05:44 am",Saturday,20639,20600,17,22,39,0,0,2585,12.55%,3456,155,0.75%,179,51,13,0,0,a568e86a42,"50,609.75%",$7.41,"$3,748.33",200,58,17.665,0.50%,06:45,20.00%,$0.00,36,18.00%,$18.74,$104.12
"$5 off $30 Weekend Doorbuster Sale (copy 02)","Black Friday Continues!  Here's $5 to spend on an order!",PetFlow,"Nov 30, 2013 05:38 am",Saturday,275711,275595,89,27,116,1,1,24721,8.97%,32444,1527,0.55%,1811,162,41,0,0,ac4f675c3c,"9,497.65%",$98.94,"$9,396.91",1866,494,11.296355841372,0.75%,05:04,9.11%,$0.00,158,8.47%,$5.04,$59.47
"Free Shipping Black Friday (copy 06)","Black Friday Free Shipping promo ends soon!  Please hurry.","PetFlow Recurring Customers","Nov 29, 2013 05:04 pm",Friday,50528,50502,23,3,26,3,1,8448,16.73%,11528,692,1.37%,810,49,10,0,0,4344aa2b5c,"27,973.82%",$18.13,"$5,072.23",961,219,14.906347554631,1.77%,06:34,12.17%,$0.00,106,11.03%,$5.28,$47.85
"Free Shipping Black Friday (copy 05)","Black Friday Shipping deal ends soon.  Please hurry.",PetFlow,"Nov 29, 2013 04:15 pm",Friday,275870,275749,107,14,121,0,0,26480,9.60%,35869,2003,0.73%,2418,174,55,0,0,800bee5725,"12,054.07%",$99.00,"$11,933.10",2605,733,12.359309021113,1.50%,05:59,10.83%,$0.00,256,9.83%,$4.58,$46.61
"Free Shipping Black Friday (copy 04)","SPECIAL ANNOUNCEMENT:  Free Shipping all Black Friday! Every order!","Product Testers","Nov 29, 2013 12:38 pm",Friday,28957,28912,44,1,45,0,0,3135,10.84%,4613,349,1.21%,406,87,31,0,0,c59955a089,"7,986.51%",$10.39,$829.90,410,141,9.4853658536585,2.20%,04:45,4.39%,$0.00,16,3.90%,$2.02,$51.87
"Free Shipping Black Friday (copy 03)","SPECIAL ANNOUNCEMENT:  Free Shipping all Black Friday! Every order!",LifeScript,"Nov 29, 2013 12:37 pm",Friday,66094,66061,24,9,33,0,0,3796,5.75%,5048,161,0.24%,179,56,30,0,0,27afe7ffb1,273.72%,$23.72,$64.92,166,92,6.0421686746988,0.00%,03:30,1.81%,$0.00,2,1.20%,$0.39,$32.46
"Free Shipping Black Friday (copy 02)","SPECIAL ANNOUNCEMENT:  Free Shipping all Black Friday! Every order!","Lifescript 2","Nov 29, 2013 12:36 pm",Friday,54048,53759,185,104,289,1,1,5288,9.84%,7870,478,0.89%,548,291,152,0,0,2d5b73cf6f,"1,289.44%",$19.40,$250.09,521,393,5.6852207293666,0.77%,02:58,0.96%,$0.00,4,0.77%,$0.48,$62.52
"Free Shipping Black Friday (copy 01)","SPECIAL ANNOUNCEMENT:  Free Shipping all Black Friday! Every order!","PetFlow Recurring Customers","Nov 29, 2013 10:27 am",Friday,50575,50550,18,7,25,0,0,9445,18.68%,13676,1113,2.20%,1360,45,10,0,0,ba50b39cf6,"38,741.03%",$18.15,"$7,031.08",1567,319,14.913848117422,0.45%,07:31,12.00%,$0.00,162,10.34%,$4.49,$43.40
"(copy 01)","Black Friday Blowout - #1 Treat for 1 Penny - Limit 4 per household.",PetFlow,"Nov 29, 2013 10:25 am",Friday,259148,259039,97,12,109,0,0,24184,9.34%,32308,1918,0.74%,2290,134,41,0,0,8ac9ef7c84,"8,747.86%",$93.00,"$8,135.13",2440,704,10.212295081967,1.19%,05:53,8.44%,$0.00,182,7.46%,$3.33,$44.70
